#Fields:
#1:ID
#2:m_obs up.res
#3:err_m_obs up.res
#4:m_obs g.res
#5:err_m_obs g.res
#6:m_obs r.res
#7:err_m_obs r.res
#8:m_obs i.res
#9:err_m_obs i.res
#10:m_obs z.res
#11:err_m_obs z.res
#12:m_obs y.res
#13:err_m_obs y.res
#14:m_obs 4400.res
#15:err_m_obs 4400.res
#16:m_obs 4500.res
#17:err_m_obs 4500.res
#18:m_obs 4600.res
#19:err_m_obs 4600.res
#20:m_obs 4700.res
#21:err_m_obs 4700.res
#22:m_obs 4800.res
#23:err_m_obs 4800.res
#24:m_obs 4900.res
#25:err_m_obs 4900.res
#26:m_obs 5000.res
#27:err_m_obs 5000.res
#28:m_obs 5100.res
#29:err_m_obs 5100.res
#30:m_obs 5200.res
#31:err_m_obs 5200.res
#32:m_obs 5300.res
#33:err_m_obs 5300.res
#34:m_obs 5400.res
#35:err_m_obs 5400.res
#36:m_obs 5500.res
#37:err_m_obs 5500.res
#38:m_obs 5600.res
#39:err_m_obs 5600.res
#40:m_obs 5700.res
#41:err_m_obs 5700.res
#42:m_obs 5800.res
#43:err_m_obs 5800.res
#44:m_obs 5900.res
#45:err_m_obs 5900.res
#46:m_obs 6000.res
#47:err_m_obs 6000.res
#48:m_obs 6100.res
#49:err_m_obs 6100.res
#50:m_obs 6200.res
#51:err_m_obs 6200.res
#52:m_obs 6300.res
#53:err_m_obs 6300.res
#54:m_obs 6400.res
#55:err_m_obs 6400.res
#56:m_obs 6500.res
#57:err_m_obs 6500.res
#58:m_obs 6600.res
#59:err_m_obs 6600.res
#60:m_obs 6700.res
#61:err_m_obs 6700.res
#62:m_obs 6800.res
#63:err_m_obs 6800.res
#64:m_obs 6900.res
#65:err_m_obs 6900.res
#66:m_obs 7000.res
#67:err_m_obs 7000.res
#68:m_obs 7100.res
#69:err_m_obs 7100.res
#70:m_obs 7200.res
#71:err_m_obs 7200.res
#72:m_obs 7300.res
#73:err_m_obs 7300.res
#74:m_obs 7400.res
#75:err_m_obs 7400.res
#76:m_obs 7500.res
#77:err_m_obs 7500.res
#78:m_obs 7600.res
#79:err_m_obs 7600.res
#80:m_obs 7700.res
#81:err_m_obs 7700.res
#82:m_obs 7800.res
#83:err_m_obs 7800.res
#84:m_obs 7900.res
#85:err_m_obs 7900.res
#86:m_obs 8000.res
#87:err_m_obs 8000.res
#88:m_obs 8100.res
#89:err_m_obs 8100.res
#90:m_obs 8200.res
#91:err_m_obs 8200.res
#92:m_obs 8300.res
#93:err_m_obs 8300.res
#94:m_obs 8400.res
#95:err_m_obs 8400.res
#96:m_obs 8500.res
#97:err_m_obs 8500.res
#98:z_true
#99:m_obs prior
#100:template
#101:E(B-V)
#102:Mr
70  26.7542 1.9433 25.0839 0.4591 23.5353 0.1552 23.1900 0.1183 22.5488 0.1646 22.0927 0.2769 26.6706 1.2864 25.5611 1.1557 24.7987 1.0542 25.6351 1.0010 26.1494 0.9479 25.6726 0.8902 25.8339 0.8328 22.8615 0.8096 25.1111 0.7559 23.7148 0.6747 24.8891 0.6712 25.3217 0.8166 24.6838 0.6327 24.6311 0.5134 24.3405 0.4860 23.7347 0.4766 24.0059 0.4121 24.2400 0.3962 24.4000 0.5639 23.3997 0.5544 23.8484 0.3100 23.4497 0.2748 23.4214 0.2647 23.4263 0.2638 23.5507 0.2714 23.2274 0.2598 23.3909 0.2537 23.3139 0.2558 23.1717 0.2465 23.3434 0.2629 22.9530 0.2539 23.1678 0.2683 23.3505 0.2729 23.3430 0.2597 23.2416 0.2837 22.8758 0.2339 23.3549 0.2319 22.3828 0.2328 22.9145 0.2685 22.8160 0.2617 22.9823 0.2434 22.8179 0.2471 0.4443 6.91
71  26.8096 1.6234 26.9044 0.6759 25.0024 0.3707 23.4808 0.1943 22.8802 0.1697 22.6728 0.2486 27.5944 1.4123 24.1227 1.3852 24.7580 1.3610 24.5457 1.3391 27.0922 1.3179 26.4718 1.2976 23.4814 1.2759 25.4697 1.2567 26.8165 1.2291 28.6694 1.1843 26.1122 1.1461 25.5977 1.3164 26.0810 1.0994 24.8867 1.0329 26.0779 1.0762 25.6248 1.0253 26.2405 0.8948 24.3293 0.8496 25.8334 1.1308 26.3545 1.1544 25.6256 0.7393 23.2876 0.6500 24.7400 0.5982 25.0274 0.5767 24.9090 0.5915 24.2862 0.5565 24.3269 0.5228 23.8224 0.5084 23.7913 0.4648 24.3105 0.4688 23.6494 0.4418 24.0132 0.4708 24.3964 0.4597 22.1345 0.4238 23.8913 0.4625 23.3838 0.3996 23.4252 0.3889 23.1051 0.3724 24.2012 0.3969 22.7535 0.3323 23.0344 0.2782 23.4040 0.2848 1.0896 8.61
72  23.8787 0.7775 24.3796 0.2540 23.4981 0.1301 22.2749 0.0670 21.6420 0.0736 21.5632 0.1243 24.9715 0.6631 24.6874 0.6443 24.2649 0.6268 24.5168 0.6086 24.8700 0.5902 25.0013 0.5713 24.6749 0.5531 22.8690 0.5382 23.3663 0.5201 24.9370 0.4953 23.4006 0.4755 24.8449 0.5747 24.2218 0.4575 24.0352 0.4237 23.4090 0.4499 23.9012 0.4298 23.9894 0.3624 23.7960 0.3358 24.0835 0.4789 23.5096 0.4852 23.1776 0.2753 23.1842 0.2430 23.5695 0.2281 23.0593 0.2173 23.1639 0.2199 22.9682 0.2135 22.8336 0.1983 22.9620 0.1820 22.6200 0.1652 22.7821 0.1749 22.6729 0.1570 22.5666 0.1640 22.5093 0.1664 22.3702 0.1438 22.2412 0.1475 22.2051 0.1241 22.1818 0.1223 22.0559 0.1196 21.9932 0.1386 22.2865 0.1345 21.8805 0.1192 21.8163 0.1161 0.9362 14.49
73  25.8448 0.9287 25.2691 0.4289 23.6028 0.3605 24.5549 0.2628 22.9521 0.2406 23.5338 0.3308 25.3323 0.9862 26.6382 0.9674 27.5853 0.9475 26.3616 0.9699 26.9175 0.9515 25.1704 0.9191 23.8281 0.8865 25.3116 0.8695 25.0764 0.8501 23.7743 0.8242 24.2845 0.8073 25.3184 0.9711 24.9444 0.8162 25.8859 0.7849 24.7201 0.8464 22.9246 0.8332 25.6310 0.7487 24.2705 0.7378 24.5988 1.0301 24.1286 1.0742 24.7778 0.7004 25.6695 0.6575 24.6380 0.6501 24.4472 0.6489 25.0388 0.6776 24.9594 0.6525 23.0400 0.6255 23.7682 0.6228 24.8373 0.5819 24.0567 0.5939 24.5947 0.5509 23.5872 0.5807 24.7106 0.5979 24.1961 0.5705 24.1810 0.5974 23.2073 0.4919 24.2123 0.4787 24.4463 0.4646 24.0314 0.5138 24.1088 0.4902 22.8079 0.4455 23.7361 0.4375 1.7515 8.44
74  28.5957 2.5809 27.1637 0.9737 24.6311 0.3902 23.7980 0.2322 23.6339 0.3085 23.5795 0.4969 25.2975 2.1412 26.7148 2.0419 25.7811 1.9389 27.3508 1.8410 26.9179 1.7599 25.3057 1.6964 25.3501 1.5757 22.9824 1.4623 26.6695 1.4028 25.6507 1.3339 24.1942 1.2752 27.3371 1.4364 29.3819 1.1938 25.7405 1.1421 26.0129 1.1700 26.5575 1.0740 25.2777 0.9726 25.0701 0.9767 26.3594 1.2697 24.6435 1.2303 24.7302 0.6979 24.1647 0.6104 24.4948 0.6094 25.5199 0.5974 24.6476 0.6183 24.3702 0.5863 23.8637 0.5368 24.3757 0.5104 24.4273 0.4634 24.4001 0.4728 23.2910 0.4413 23.7743 0.4751 23.9615 0.4883 23.8941 0.4761 22.9666 0.5218 23.9110 0.4403 23.0489 0.4468 23.6015 0.4546 23.3941 0.5261 24.0135 0.5134 23.2066 0.4568 23.7972 0.4542 0.6099 7.26
75  27.0624 2.4488 26.0170 0.7348 23.9248 0.2685 23.5043 0.1960 23.0493 0.2713 23.0332 0.4437 25.8214 1.7687 27.1428 1.6930 26.8505 1.5547 27.2114 1.4339 28.7331 1.3706 26.6509 1.3080 24.9285 1.2427 24.5768 1.1794 24.4553 1.1373 24.5119 1.0788 23.3200 0.9776 24.2648 1.1487 25.4763 0.9935 22.6556 0.9116 26.0509 0.8848 26.2471 0.7424 25.5696 0.6421 24.8088 0.6301 26.5428 0.8709 24.3199 0.8973 23.8604 0.5384 24.7555 0.4697 24.6561 0.4395 24.5213 0.4278 23.5050 0.4442 23.5215 0.4263 23.6814 0.4007 23.9654 0.4063 23.4604 0.3890 23.6100 0.4085 23.5828 0.3931 24.3703 0.4316 24.5030 0.4647 23.8083 0.4380 23.4926 0.4602 23.8370 0.3794 23.9449 0.3820 23.6405 0.3790 22.7529 0.4285 23.9021 0.4150 23.4574 0.3836 24.2242 0.3955 0.4787 7.23
76  23.7559 1.4757 25.9122 0.5187 24.4493 0.2075 23.0221 0.1199 22.7109 0.1644 22.5978 0.2721 23.9792 1.2610 23.0344 1.2144 25.7880 1.1705 25.9459 1.1283 27.1184 1.0819 27.2425 1.0344 25.6221 0.9872 25.1671 0.9517 25.0342 0.9125 25.0158 0.8430 24.7912 0.7810 25.6674 0.9076 25.2946 0.7287 25.8511 0.6684 23.3533 0.6888 25.6298 0.6433 24.1759 0.5532 25.3309 0.5419 24.3662 0.7279 24.0862 0.7131 24.2179 0.4419 24.4925 0.3974 23.9346 0.3742 23.5763 0.3509 23.4284 0.3239 23.6833 0.3035 23.3077 0.2938 23.7230 0.2877 23.6588 0.2712 23.7430 0.2852 23.0300 0.2581 23.2874 0.2661 22.9953 0.2696 23.3178 0.2583 22.8222 0.2787 22.9916 0.2317 22.7141 0.2301 22.7156 0.2281 23.0747 0.2657 22.7793 0.2586 22.6494 0.2365 22.8446 0.2439 0.7048 12.94
77  25.6689 0.8894 23.8904 0.3576 24.1399 0.2806 23.6699 0.1816 22.6795 0.1650 22.1949 0.2210 25.2778 0.8612 24.7223 0.8303 23.7260 0.8051 25.1144 0.7868 25.6406 0.7707 24.7115 0.7565 25.6550 0.7454 23.6466 0.7399 24.2886 0.7294 24.1586 0.7095 23.4350 0.6959 24.1422 0.8440 24.6368 0.7019 25.5834 0.6720 24.0114 0.7256 24.3943 0.7104 24.7298 0.6308 24.5585 0.6163 23.3608 0.8684 25.0516 0.8994 24.6500 0.5631 24.1890 0.5182 24.7151 0.5054 23.7608 0.4998 24.4292 0.5185 23.9304 0.4930 23.9285 0.4670 24.2611 0.4611 24.5195 0.4278 24.3204 0.4378 23.5412 0.4071 23.7703 0.4319 23.5686 0.4387 23.6939 0.4090 23.8624 0.4256 23.6181 0.3472 23.0244 0.3385 23.4591 0.3286 22.9211 0.3639 22.7808 0.3392 22.9906 0.3004 23.2035 0.2954 1.4520 13.09
78  28.0070 2.2219 25.0744 0.8106 24.8241 0.3276 24.1207 0.2296 24.1282 0.3201 23.3645 0.5211 28.1761 1.8350 23.8354 1.7593 28.7325 1.6850 25.6134 1.6245 24.4964 1.5497 25.2377 1.4461 26.3754 1.3691 24.8372 1.3133 26.0900 1.2486 25.7566 1.1680 25.2060 1.0973 28.6627 1.2626 25.2919 1.0644 24.3830 0.9491 23.8662 0.9827 26.1766 0.9696 24.7945 0.8340 24.1731 0.7819 25.8958 0.9690 25.4215 0.9600 23.6094 0.6170 24.0891 0.5604 23.9578 0.5518 24.5863 0.5484 24.1932 0.5497 23.5962 0.5045 24.3120 0.4716 24.5171 0.4690 23.6155 0.4432 24.2607 0.4613 24.2479 0.4293 24.0234 0.4684 23.6231 0.4994 24.3746 0.4869 24.5196 0.5332 24.2176 0.4577 23.6512 0.4673 23.6808 0.4626 23.2023 0.5163 23.3293 0.4898 24.0216 0.4462 23.8085 0.4557 0.5611 12.05
79  26.4135 1.4740 25.2705 0.3886 23.6125 0.1319 22.3656 0.0736 21.9419 0.0968 21.9741 0.1617 26.0162 1.1398 26.6433 1.0668 25.8449 0.9896 24.7076 0.9172 26.7408 0.8505 25.4562 0.8061 25.1784 0.7537 24.5243 0.6706 24.2487 0.6141 24.0922 0.5765 25.2122 0.5448 23.3414 0.6439 24.0972 0.5025 24.6669 0.4623 24.1808 0.4980 24.1177 0.4500 23.8619 0.3697 23.4220 0.3735 23.4769 0.5565 23.9779 0.5504 23.4857 0.2893 22.9729 0.2210 22.7930 0.2084 23.0933 0.2109 23.4962 0.2166 22.9917 0.2062 22.9502 0.1910 22.9050 0.1807 22.5201 0.1594 22.7532 0.1595 22.7360 0.1460 22.6357 0.1569 22.6225 0.1656 22.6421 0.1563 22.4022 0.1705 22.4063 0.1432 22.3838 0.1434 22.5463 0.1460 22.2979 0.1710 22.5199 0.1684 22.1756 0.1554 22.2231 0.1520 0.6290 6.55
80  25.3484 2.0670 27.1272 0.8830 24.8789 0.3216 23.1710 0.1561 22.4782 0.1355 22.5408 0.2181 29.7102 1.8088 28.2859 1.7889 26.0083 1.7733 28.9067 1.7452 24.2303 1.7050 24.9107 1.6518 24.4404 1.5907 23.3231 1.5100 24.4536 1.4127 26.6014 1.3103 25.4853 1.2252 24.5831 1.3538 26.1001 1.0912 24.8793 0.9897 25.3538 1.0059 25.4579 0.9673 24.0443 0.8367 26.0638 0.7399 25.4787 0.9478 23.7457 0.9632 23.9597 0.6036 25.5525 0.5519 24.6998 0.5317 23.6039 0.5137 24.7727 0.5223 23.0684 0.5061 23.8264 0.4752 24.7222 0.4381 23.1491 0.3956 23.5107 0.4290 23.7814 0.4296 24.4335 0.4571 24.2296 0.4449 23.9360 0.3731 23.8164 0.3353 22.7814 0.2610 23.1939 0.2659 23.0914 0.2662 22.8686 0.2964 22.8336 0.2821 22.4681 0.2472 22.2654 0.2375 0.9552 3.63
81  24.8533 0.9479 24.4552 0.2558 23.0961 0.0909 21.9749 0.0513 21.4658 0.0666 21.4724 0.1087 25.7911 0.7694 24.9377 0.7252 24.2450 0.6847 25.3930 0.6453 23.6364 0.6028 23.7217 0.5623 24.9963 0.5254 24.3416 0.5031 24.4241 0.4700 24.2127 0.4143 23.8940 0.3789 23.7340 0.4556 24.2820 0.3533 23.9645 0.3211 23.4063 0.3325 23.5635 0.3096 23.5157 0.2691 23.1612 0.2511 23.1908 0.3449 22.0232 0.3586 22.9270 0.2130 22.4889 0.1867 22.8980 0.1727 22.6662 0.1477 22.5100 0.1396 22.5026 0.1357 22.4024 0.1288 22.4086 0.1268 22.4366 0.1194 22.3065 0.1205 21.9930 0.1070 21.9994 0.1100 22.2108 0.1127 22.0475 0.1074 21.9180 0.1161 21.8210 0.0959 21.8554 0.0939 21.7864 0.0944 21.7162 0.1100 21.6859 0.1059 21.6592 0.0979 21.7218 0.1019 0.6916 9.26
82  23.2697 2.5472 24.8399 0.5555 23.8027 0.1715 23.1455 0.1183 22.6137 0.1604 22.7903 0.2680 28.2691 1.4964 23.6210 1.3949 25.3858 1.2105 26.1187 1.1157 24.9862 1.0714 26.4718 1.0278 25.3010 0.9740 24.1318 0.9302 24.0683 0.9087 24.3995 0.8113 23.9254 0.7512 25.9044 0.9552 25.2852 0.8204 24.7069 0.7155 24.4184 0.6195 24.0062 0.5203 24.3588 0.4609 24.1681 0.4461 23.5183 0.6325 24.5411 0.6284 23.7808 0.3519 24.2426 0.3014 23.1372 0.2818 23.5399 0.2726 23.1958 0.2854 23.0910 0.2671 22.8958 0.2518 22.8642 0.2577 23.2647 0.2438 23.4889 0.2615 23.1646 0.2499 23.5201 0.2794 23.2720 0.2895 22.5924 0.2661 23.3520 0.2807 22.8786 0.2352 23.0867 0.2346 22.9077 0.2315 22.6472 0.2647 22.8800 0.2551 22.6435 0.2352 22.9644 0.2442 0.4681 2.76
83  28.0087 2.0783 27.3679 0.8891 24.4857 0.3242 23.5159 0.1573 22.5887 0.1370 21.9850 0.2210 25.3315 1.8210 26.6973 1.8013 26.1991 1.7852 28.8359 1.7556 25.4643 1.7149 22.4204 1.6603 25.4104 1.5981 25.8402 1.5148 27.8903 1.4178 26.2655 1.3157 27.1969 1.2300 25.0555 1.3582 23.5184 1.0956 25.3928 0.9940 25.4434 1.0121 26.9774 0.9749 25.3543 0.8391 25.6125 0.7399 24.0016 0.9528 25.0561 0.9713 23.9949 0.6089 24.5747 0.5571 24.1920 0.5359 23.9459 0.5175 23.5111 0.5272 23.4247 0.5120 24.7988 0.4768 23.5385 0.4393 24.2197 0.4002 23.1535 0.4368 24.0730 0.4357 24.5295 0.4593 22.9431 0.4446 23.5877 0.3688 23.1225 0.3344 23.3890 0.2642 22.9431 0.2698 22.3194 0.2687 23.3685 0.2994 23.1390 0.2848 22.9310 0.2484 22.5608 0.2389 0.9524 3.64
84  24.7258 3.6411 26.4796 1.3970 24.9115 0.5194 23.6560 0.2301 23.7567 0.2802 23.0566 0.4340 31.5706 3.2292 34.5777 2.9701 34.3757 2.7398 25.2857 2.5429 25.6302 2.3407 28.9419 2.1521 27.4051 1.9918 25.1259 1.8909 24.6310 1.8303 26.2070 1.6404 28.1558 1.4513 24.9359 1.6307 26.4547 1.4015 26.4401 1.3411 25.3535 1.3938 24.4100 1.3348 22.5612 1.2172 26.9550 1.1728 25.3654 1.4293 24.2814 1.4488 25.8217 1.0548 25.4796 1.0580 24.1860 0.9945 25.2992 0.8501 24.3044 0.7131 24.1029 0.6301 24.4227 0.6196 24.5664 0.6208 24.4264 0.5734 24.8592 0.5748 23.7901 0.5051 22.6217 0.5125 23.5407 0.5040 23.3515 0.4731 24.6733 0.4953 23.7464 0.4142 24.0526 0.4080 23.7034 0.3942 23.7266 0.4495 23.2301 0.4401 24.1630 0.4045 23.7523 0.4232 0.7091 0.88
85  25.5291 0.9204 25.2076 0.3254 24.0603 0.1878 22.7010 0.0907 21.9018 0.0790 21.1986 0.1035 24.2273 0.7858 24.8077 0.7633 25.7261 0.7450 24.9773 0.7285 25.0995 0.7124 26.3696 0.6972 24.4670 0.6855 23.8399 0.6801 24.6853 0.6711 24.1834 0.6539 25.3846 0.6410 25.9737 0.7757 24.6167 0.6359 23.5688 0.5976 24.3367 0.6337 24.4397 0.5998 24.6174 0.5099 24.2859 0.4798 23.9851 0.6704 25.1274 0.6736 23.5127 0.3901 22.9456 0.3433 24.3119 0.3218 23.6702 0.3073 23.8462 0.3164 23.1890 0.2984 23.1872 0.2676 22.8206 0.2445 22.6890 0.2163 22.5752 0.2221 22.9283 0.2039 23.0320 0.2165 23.0878 0.2235 22.6811 0.2101 22.6287 0.2205 22.4831 0.1773 22.7425 0.1782 22.6711 0.1750 22.1846 0.1863 22.2388 0.1677 22.5449 0.1533 22.1911 0.1642 1.2592 5.97
86  28.0807 1.8163 26.6424 0.7425 24.4380 0.3336 23.5499 0.1900 22.9823 0.2571 22.3890 0.4159 25.6925 1.6002 25.0233 1.5560 25.5024 1.5114 25.9459 1.4687 25.4620 1.4261 23.3447 1.3801 25.6793 1.3334 26.5147 1.2919 23.6642 1.2458 24.4674 1.1906 25.6258 1.1306 25.3851 1.2731 23.7777 1.0479 24.9567 0.9745 22.6831 1.0046 25.6418 0.9482 24.5461 0.8168 25.2821 0.7672 24.1013 1.0591 24.6954 1.0788 24.6266 0.6440 24.0268 0.5830 24.7011 0.5760 23.5741 0.5484 24.3717 0.5589 23.8700 0.4968 23.6080 0.4348 23.2077 0.4395 23.7844 0.4135 23.8378 0.4218 22.9766 0.4013 22.9387 0.4343 24.2291 0.4396 23.6526 0.4099 24.2083 0.4296 23.5301 0.3564 23.5858 0.3550 24.0018 0.3561 23.5072 0.4035 22.6575 0.3871 23.1642 0.3609 22.8315 0.3717 0.7462 14.38
87  26.0631 1.3829 24.2715 0.1609 22.1671 0.0474 21.3230 0.0335 20.9329 0.0403 20.7465 0.0632 24.1022 0.5795 24.2339 0.5246 23.9508 0.4813 24.5689 0.3920 23.7292 0.3406 23.9955 0.3239 23.9940 0.3089 23.7090 0.2936 23.3219 0.2736 22.8401 0.2626 23.4203 0.2375 23.3942 0.2682 23.2062 0.2219 23.0396 0.2314 23.0888 0.2401 22.8580 0.1891 22.1854 0.1252 22.3451 0.1138 21.9802 0.1765 22.0949 0.1799 22.0979 0.1002 22.0435 0.0851 21.9708 0.0776 21.7438 0.0722 21.6939 0.0725 21.6002 0.0682 21.5811 0.0653 21.4476 0.0635 21.4362 0.0594 21.4843 0.0627 21.3529 0.0594 21.5182 0.0656 21.2691 0.0705 21.4180 0.0703 21.3691 0.0741 21.2276 0.0585 21.2537 0.0570 21.1645 0.0577 21.1385 0.0651 21.1015 0.0619 21.1986 0.0570 21.1494 0.0579 0.5055 1.62
88  27.5368 1.5754 24.8874 0.6225 24.3976 0.2771 23.2712 0.1380 22.8086 0.1427 22.1829 0.2392 25.7767 1.3917 25.2868 1.3650 26.0168 1.3344 25.2738 1.3018 26.0048 1.2645 25.6630 1.2241 25.1093 1.1754 26.5933 1.1326 26.4255 1.0858 23.5306 1.0265 24.3424 0.9714 25.2793 1.1144 26.3144 0.9067 24.9419 0.8445 25.5962 0.8884 24.2322 0.8292 24.0797 0.6870 25.0365 0.6430 23.0277 0.8866 25.1655 0.8982 23.8178 0.5501 23.7746 0.4919 23.3574 0.4652 25.0612 0.4531 23.8987 0.4768 23.8482 0.4357 23.6165 0.3880 24.0382 0.3871 23.8776 0.3787 24.3512 0.3848 24.0662 0.3455 23.6422 0.3441 23.3595 0.3076 23.5294 0.2845 23.2111 0.3139 22.6595 0.2583 23.2286 0.2527 22.7686 0.2531 22.9624 0.2837 23.0016 0.2604 22.5998 0.2262 22.6970 0.2206 0.9075 8.63
89  23.0454 3.4756 26.2380 1.3142 25.1086 0.5437 24.4233 0.3969 23.8050 0.5294 24.0279 0.8148 32.5370 2.6114 25.1152 2.5255 28.2346 2.3554 26.7086 2.1933 26.3385 2.1194 26.4827 2.0494 28.3878 1.9758 22.3358 1.8999 25.6628 1.8479 24.4487 1.7744 27.1649 1.6400 27.9117 1.8591 23.3807 1.6807 27.6794 1.5803 27.9826 1.5357 26.7119 1.3145 25.7495 1.1495 26.6179 1.1385 23.6879 1.4777 24.9289 1.5082 25.5557 0.9914 24.8508 0.8818 23.4443 0.8284 24.9353 0.8053 26.1010 0.8284 24.7704 0.8002 24.6403 0.7559 24.2880 0.7610 25.8540 0.7346 24.0139 0.7659 23.5268 0.7416 25.1967 0.8031 24.9849 0.8601 23.9216 0.8180 24.4397 0.8466 24.1048 0.7157 24.2331 0.7209 24.3332 0.7166 24.1425 0.7955 25.6197 0.7725 24.5923 0.7202 23.9073 0.7388 0.4814 5.51
90  24.9236 0.7644 23.1135 0.0912 21.5225 0.0327 20.5646 0.0255 20.1835 0.0278 19.9700 0.0370 23.5506 0.3709 23.3388 0.3191 23.2825 0.2794 23.4300 0.2591 23.3758 0.2289 22.9895 0.1858 22.8338 0.1682 22.6703 0.1613 22.7241 0.1536 22.8816 0.1418 22.7219 0.1316 22.5275 0.1656 22.5530 0.1225 22.2507 0.1047 22.3615 0.1171 22.2305 0.1244 22.3313 0.1044 21.9945 0.0863 21.5857 0.0995 21.4451 0.0947 21.5023 0.0582 21.3165 0.0531 21.3376 0.0512 21.2999 0.0486 21.1320 0.0476 20.9968 0.0436 20.7789 0.0406 20.7596 0.0399 20.8332 0.0378 20.7595 0.0383 20.6746 0.0360 20.5962 0.0382 20.5639 0.0401 20.6019 0.0391 20.5651 0.0422 20.6293 0.0374 20.6187 0.0382 20.5687 0.0372 20.4326 0.0392 20.3699 0.0375 20.3139 0.0357 20.3325 0.0360 0.5594 2.44
91  29.3568 2.6035 25.7442 1.1990 24.0592 0.3329 23.4046 0.1563 22.2782 0.1102 21.6471 0.1378 27.7431 2.1269 24.6262 2.0504 30.2345 1.9896 26.8663 1.9387 29.2092 1.9179 26.9502 1.9280 24.3019 1.9469 27.9217 1.9846 24.2800 1.9992 28.6434 1.9415 29.1102 1.8779 28.0372 2.0342 26.1015 1.6996 25.2951 1.4778 27.3740 1.3952 23.1077 1.2431 26.1789 1.0295 26.8902 0.9163 24.5417 1.1322 24.9513 1.0812 25.4293 0.6427 24.1820 0.5608 24.0742 0.5450 23.5638 0.5185 24.1508 0.4717 24.5950 0.3964 24.0462 0.3672 24.1139 0.3687 23.8442 0.3443 23.6693 0.3591 23.1706 0.3313 23.0409 0.3487 23.3988 0.3604 23.5663 0.3588 22.9518 0.3768 23.1800 0.2809 23.2718 0.2652 22.9070 0.2746 23.2306 0.3443 22.6326 0.3613 23.5014 0.3213 22.3664 0.2923 1.1817 0.25
92  26.6183 1.8646 24.7396 0.2713 22.7435 0.0773 21.6901 0.0412 21.3433 0.0497 20.9201 0.0791 24.1912 1.0561 24.1978 0.9067 24.9346 0.7803 24.9361 0.6817 25.0069 0.6263 24.9894 0.5784 24.8584 0.4719 23.7741 0.4115 23.8491 0.3953 24.1966 0.3744 23.7557 0.3572 23.6503 0.4269 22.9117 0.3386 23.5820 0.3171 23.2128 0.3044 23.3756 0.2856 23.2653 0.2737 23.4078 0.2899 23.4507 0.3966 23.0780 0.3258 22.5365 0.1453 22.4896 0.1265 22.4989 0.1279 22.5024 0.1239 22.4575 0.1263 22.1363 0.1119 22.2823 0.0995 21.8896 0.0929 21.9969 0.0830 21.7515 0.0833 21.7438 0.0778 21.7395 0.0828 21.6085 0.0843 21.5802 0.0822 21.6081 0.0900 21.5659 0.0754 21.7513 0.0777 21.5401 0.0787 21.6972 0.0933 21.7172 0.0873 21.4607 0.0751 21.5186 0.0739 0.6021 0.74
93  25.7713 1.1729 24.3123 0.1870 22.4909 0.0597 21.9544 0.0470 21.4927 0.0620 21.3039 0.1039 23.5136 0.6340 23.2444 0.5413 24.5175 0.4926 24.4900 0.4632 23.8581 0.4340 23.9775 0.4009 23.8374 0.3742 23.5338 0.3629 24.1561 0.3214 23.2360 0.2940 24.2418 0.3014 23.6302 0.3660 23.2798 0.2602 22.8857 0.1965 22.8476 0.1982 22.9081 0.1952 23.2403 0.1651 22.7179 0.1579 22.4902 0.2254 22.5325 0.2199 22.3709 0.1187 22.3692 0.1056 22.1753 0.1025 22.2938 0.1013 22.3016 0.1037 22.2441 0.1011 22.0251 0.0978 22.0741 0.0996 22.0579 0.0958 22.1602 0.1027 22.0168 0.0970 21.9816 0.1003 21.9514 0.1028 21.7717 0.0992 21.7925 0.1080 21.8404 0.0884 21.7263 0.0882 21.7818 0.0887 21.6736 0.1024 21.7303 0.1002 21.7786 0.0924 21.7731 0.0921 0.4343 5.66
94  28.6874 1.9580 26.1566 0.6808 24.3585 0.2530 23.1322 0.1294 22.7431 0.1694 22.9446 0.2744 29.0453 1.6793 25.2809 1.5922 26.8122 1.5114 24.4522 1.4329 25.1135 1.3463 24.2998 1.2637 25.7443 1.1882 24.9439 1.1449 25.1949 1.0851 26.5071 0.9670 25.2186 0.8886 24.2669 1.0355 24.1474 0.8462 23.5969 0.7861 24.3400 0.8121 25.5984 0.7671 24.4400 0.6811 24.1287 0.6403 24.9599 0.8379 24.9327 0.8659 24.0261 0.5664 24.4457 0.5115 23.6613 0.4712 23.3425 0.4016 24.0858 0.3691 23.3477 0.3549 23.3709 0.3421 22.8824 0.3353 23.3870 0.3148 23.7681 0.3163 23.2623 0.2806 23.2312 0.2869 23.4347 0.2906 23.2343 0.2764 23.6798 0.2971 22.8264 0.2464 22.6795 0.2402 22.8255 0.2393 22.9728 0.2792 22.9173 0.2693 22.7288 0.2493 22.9519 0.2595 0.6950 6.65
